beta,repeat,generation,unique_ratio,similarity
-10.0,0,63,0.432,0.5380737949706055
-10.0,0,316,0.678,0.6177034463853261
-10.0,0,33,0.238,0.3578909840793165
-10.0,0,241,0.66,0.4491572762394426
-10.0,0,312,0.62,0.6127316942276437
-10.0,0,358,0.536,0.70477984213799
-10.0,0,429,0.454,0.6422721467697937
-10.0,0,283,0.692,0.5145852331482699
-10.0,0,354,0.456,0.7170940700575397
-10.0,0,5,0.332,0.12385660781457514
-10.0,0,396,0.442,0.6356377793067249
-10.0,0,2,0.038,0.22400948797027223
-10.0,0,304,0.694,0.5920020835014269
-10.0,0,392,0.436,0.5919691914003757
-10.0,0,300,0.704,0.6048442370131242
-10.0,0,346,0.552,0.6460821348478974
-10.0,0,417,0.434,0.6354349420927862
-10.0,0,36,0.316,0.2224488307108193
-10.0,0,342,0.566,0.6490053207831432
-10.0,0,459,0.424,0.6743616736136867
-10.0,0,384,0.442,0.626940003317388
-10.0,0,455,0.424,0.681469323358157
-10.0,0,31,0.254,0.3034022082494054
-10.0,0,380,0.492,0.6039789031691685
-10.0,0,409,0.428,0.5691199259826754
-10.0,0,497,0.32,0.6736607064785963
-10.0,0,405,0.466,0.6113143677263166
-10.0,0,109,0.448,0.48124389168884446
-10.0,0,330,0.592,0.7095258475727794
-10.0,0,401,0.446,0.6165533643068299
-10.0,0,447,0.448,0.5965362490219809
-10.0,0,39,0.316,0.3792149095304941
-10.0,0,372,0.496,0.5606170974372374
-10.0,0,443,0.404,0.6423632152788824
-10.0,0,489,0.378,0.6089851942149633
-10.0,0,87,0.438,0.48389749091250056
-10.0,0,485,0.366,0.6352438369132734
-10.0,0,189,0.604,0.5092557572798334
-10.0,0,481,0.384,0.6361882192662672
-10.0,0,82,0.452,0.4777750459415598
-10.0,0,435,0.424,0.6593274747359585
-10.0,0,139,0.502,0.522927184297717
-10.0,0,431,0.438,0.6433570589445362
-10.0,0,135,0.5,0.4749504842038111
-10.0,0,473,0.382,0.6915296071775088
-10.0,0,177,0.564,0.47584785176605876
-10.0,0,127,0.522,0.4674056521596042
-10.0,0,123,0.462,0.4928365914590036
-10.0,0,169,0.614,0.5063499534980607
-10.0,0,55,0.406,0.42706119277547905
-10.0,0,461,0.414,0.621017276542335
-10.0,0,165,0.6,0.4646815540173557
-10.0,0,161,0.57,0.46679842245158754
-10.0,0,278,0.746,0.49120692004076333
-10.0,0,50,0.34,0.3937129006989811
-10.0,0,115,0.44,0.5421660945685374
-10.0,0,111,0.426,0.6186848772410992
-10.0,0,228,0.616,0.501735664939717
-10.0,0,153,0.55,0.5111840580931094
-10.0,0,224,0.618,0.44897371543404385
-10.0,0,58,0.374,0.4863519030405506
-10.0,0,195,0.618,0.5030905851387846
-10.0,0,266,0.75,0.4434687633459018
-10.0,0,191,0.608,0.4378153205224011
-10.0,0,216,0.604,0.421280685461304
-10.0,0,23,0.208,0.394075160745277
-10.0,0,141,0.53,0.4965385045973242
-10.0,0,212,0.596,0.4846810022875928
-10.0,0,258,0.764,0.37076765910066284
-10.0,0,329,0.532,0.7479868631931916
-10.0,0,183,0.604,0.4758712751043725
-10.0,0,254,0.698,0.33397265262392145
-10.0,0,4,0.3,0.10308239139909425
-10.0,0,296,0.724,0.6147176774265544
-10.0,0,1,0.002,1.0
-10.0,0,367,0.516,0.6266030807907335
-10.0,0,204,0.622,0.4389653607956512
-10.0,0,292,0.64,0.5697573904059384
-10.0,0,200,0.662,0.45467588471661013
-10.0,0,317,0.67,0.6459288148224908
-10.0,0,26,0.236,0.37883078556718586
-10.0,0,242,0.67,0.41136379030157866
-10.0,0,359,0.542,0.6701739476124302
-10.0,0,74,0.42,0.45631682270527424
-10.0,0,284,0.668,0.5573167959223314
-10.0,0,355,0.474,0.6880338096279061
-10.0,0,280,0.748,0.5035252181366316
-10.0,0,397,0.482,0.5702228652829204
-10.0,0,305,0.708,0.5907530741362151
-10.0,0,230,0.632,0.45068155421826256
-10.0,0,301,0.714,0.5375102587643469
-10.0,0,347,0.608,0.6765393707125853
-10.0,0,418,0.426,0.6207716313935787
-10.0,0,29,0.242,0.3497184002410833
-10.0,0,272,0.694,0.43056359603844474
-10.0,0,343,0.578,0.6813716621235143
-10.0,0,77,0.456,0.4814038182292802
-10.0,0,385,0.482,0.5892404640928022
-10.0,0,381,0.464,0.5802248275844957
-10.0,0,498,0.346,0.7079337242699949
-10.0,0,72,0.432,0.43995859710607643
-10.0,0,335,0.59,0.6616699656253743
-10.0,0,406,0.42,0.5952533891260707
-10.0,0,331,0.582,0.6791211830039041
-10.0,0,448,0.426,0.6738509008680743
-10.0,0,373,0.506,0.6170976300191198
-10.0,0,444,0.474,0.6704721673000266
-10.0,0,486,0.404,0.6471095520206251
-10.0,0,436,0.478,0.6334020176915799
-10.0,0,45,0.364,0.390090713102262
-10.0,0,361,0.57,0.7134845926627177
-10.0,0,432,0.492,0.5789084131232518
-10.0,0,478,0.364,0.6744307273676187
-10.0,0,474,0.372,0.6534467947858708
-10.0,0,178,0.572,0.5246204645948436
-10.0,0,40,0.328,0.40377135819659676
-10.0,0,470,0.414,0.6771436153725544
-10.0,0,424,0.448,0.5591774598506452
-10.0,0,128,0.51,0.5411821520207981
-10.0,0,420,0.458,0.6258422567895926
-10.0,0,124,0.462,0.4740884694316128
-10.0,0,48,0.348,0.4295838962155153
-10.0,0,462,0.41,0.6436362134312047
-10.0,0,166,0.584,0.49519848627094504
-10.0,0,96,0.502,0.5130855537751744
-10.0,0,116,0.446,0.5146633604402695
-10.0,0,13,0.212,0.39151768770116857
-10.0,0,91,0.506,0.5236666863664367
-10.0,0,112,0.458,0.4652098177007449
-10.0,0,158,0.556,0.4571202766690728
-10.0,0,229,0.65,0.4351788447178247
-10.0,0,450,0.42,0.6355017098114203
-10.0,0,154,0.56,0.5117573069455018
-10.0,0,150,0.574,0.43476723094735675
-10.0,0,196,0.594,0.4704052374268045
-10.0,0,267,0.726,0.45499831611233726
-10.0,0,104,0.472,0.4464945610171896
-10.0,0,99,0.468,0.49370711636075343
-10.0,0,192,0.612,0.462468887131167
-10.0,0,100,0.448,0.5360296241390335
-10.0,0,217,0.6,0.43013751264778033
-10.0,0,16,0.224,0.29745906776883396
-10.0,0,94,0.466,0.5625814172857508
-10.0,0,142,0.526,0.48446215475150617
-10.0,0,213,0.614,0.49194146044019316
-10.0,0,259,0.726,0.4339327270079053
-10.0,0,64,0.462,0.4511236351495798
-10.0,0,184,0.588,0.45494973942161254
-10.0,0,255,0.73,0.3965905540900557
-10.0,0,180,0.58,0.48865071690467365
-10.0,0,297,0.722,0.5885622797521541
-10.0,0,205,0.606,0.4979219234379864
-10.0,0,293,0.694,0.5225964518178157
-10.0,0,130,0.51,0.5216688286326122
-10.0,0,201,0.632,0.491048819690772
-10.0,0,247,0.686,0.35757012428078644
-10.0,0,318,0.624,0.6939974270661765
-10.0,0,172,0.556,0.5120270088360676
-10.0,0,243,0.672,0.3542121869856748
-10.0,0,67,0.41,0.5261222515916745
-10.0,0,285,0.692,0.4948671767008154
-10.0,0,356,0.492,0.7113516249604673
-10.0,0,281,0.752,0.4701549837414999
-10.0,0,398,0.466,0.617316149490107
-10.0,0,62,0.43,0.4232711582792779
-10.0,0,306,0.7,0.5471165900696415
-10.0,0,32,0.26,0.291458379695863
-10.0,0,231,0.628,0.4538618468090314
-10.0,0,302,0.722,0.5926479477605582
-10.0,0,348,0.53,0.6774057955305982
-10.0,0,419,0.464,0.5992677881968959
-10.0,0,273,0.672,0.4087809208025103
-10.0,0,344,0.556,0.6489237855200974
-10.0,0,386,0.458,0.6169988602659614
-10.0,0,499,0.31,0.7141233245874076
-10.0,0,336,0.582,0.6841988902181588
-10.0,0,407,0.462,0.5334687908494252
-10.0,0,35,0.288,0.2117273747890108
-10.0,0,261,0.736,0.4175005999777603
-10.0,0,332,0.558,0.7284075818602769
-10.0,0,449,0.442,0.6091292427539733
-10.0,0,374,0.566,0.5420682242605345
-10.0,0,445,0.45,0.5817864047122899
-10.0,0,30,0.256,0.36623483100574966
-10.0,0,370,0.474,0.714224180010632
-10.0,0,487,0.366,0.6807284762497174
-10.0,0,324,0.66,0.6694881270500737
-10.0,0,320,0.64,0.6183760683059013
-10.0,0,437,0.46,0.5504547257855236
-10.0,0,38,0.298,0.26113439418671525
-10.0,0,362,0.582,0.6374146863611845
-10.0,0,433,0.472,0.5288251647475583
-10.0,0,479,0.362,0.6955155404677456
-10.0,0,86,0.498,0.42446607126009667
-10.0,0,475,0.394,0.6110045881916184
-10.0,0,179,0.584,0.4778073554304212
-10.0,0,81,0.48,0.4902572868919347
-10.0,0,425,0.434,0.575928169710846
-10.0,0,129,0.49,0.5213647971405427
-10.0,0,350,0.498,0.7061600354166304
-10.0,0,421,0.464,0.6018146040415308
-10.0,0,467,0.41,0.6959409876634518
-10.0,0,463,0.408,0.6311204123900995
-10.0,0,167,0.612,0.46334403114991757
-10.0,0,89,0.498,0.4976680694306515
-10.0,0,413,0.468,0.608499659442525
-10.0,0,117,0.446,0.5195385036818391
-10.0,0,84,0.486,0.48414917311680733
-10.0,0,113,0.476,0.45165832099133163
-10.0,0,159,0.566,0.4673719410098264
-10.0,0,54,0.382,0.4509529178256609
-10.0,0,451,0.414,0.6322722561103487
-10.0,0,155,0.564,0.4358616957209281
-10.0,0,493,0.384,0.6820250959472853
-10.0,0,197,0.578,0.4695515413301368
-10.0,0,105,0.516,0.44882200740756306
-10.0,0,193,0.606,0.45936694694493724
-10.0,0,101,0.444,0.583889816909837
-10.0,0,147,0.548,0.4918969679525367
-10.0,0,218,0.59,0.4904836254964671
-10.0,0,143,0.544,0.5026045258538478
-10.0,0,57,0.424,0.46338639049304053
-10.0,0,185,0.604,0.481324178883261
-10.0,0,256,0.726,0.3778539493203301
-10.0,0,181,0.602,0.4928795247519316
-10.0,0,298,0.724,0.5882665864102729
-10.0,0,52,0.392,0.43054045786387
-10.0,0,206,0.606,0.4746528293865837
-10.0,0,22,0.212,0.40923448579751437
-10.0,0,131,0.464,0.4833502794441779
-10.0,0,202,0.626,0.46962997670145895
-10.0,0,248,0.688,0.3686895887488913
-10.0,0,319,0.656,0.6380685510985943
-10.0,0,173,0.558,0.5023052139908496
-10.0,0,244,0.67,0.37648502415257507
-10.0,0,286,0.674,0.5036458938548636
-10.0,0,282,0.746,0.4865910823266268
-10.0,0,399,0.488,0.6132496494204197
-10.0,0,236,0.646,0.3625354134511116
-10.0,0,307,0.704,0.5902662867082935
-10.0,0,25,0.238,0.29706249601584656
-10.0,0,232,0.624,0.4498255567533607
-10.0,0,349,0.492,0.7014725107797346
-10.0,0,274,0.684,0.445472309343474
-10.0,0,345,0.544,0.6325530616496617
-10.0,0,20,0.196,0.37458901561329433
-10.0,0,270,0.764,0.4671327307262074
-10.0,0,387,0.47,0.6483410111929113
-10.0,0,9,0.304,0.10649630746998681
-10.0,0,220,0.568,0.4688287272408857
-10.0,0,337,0.584,0.67946726751661
-10.0,0,408,0.456,0.5950778674755959
-10.0,0,28,0.244,0.37016428264513584
-10.0,0,262,0.724,0.4327524776486673
-10.0,0,333,0.552,0.6896343111860285
-10.0,0,379,0.478,0.5835170880032912
-10.0,0,76,0.46,0.4923836240107055
-10.0,0,375,0.588,0.5054638058557763
-10.0,0,488,0.34,0.6858041375152443
-10.0,0,71,0.44,0.5141442082885548
-10.0,0,325,0.654,0.6702421977674549
-10.0,0,250,0.662,0.38267310534338034
-10.0,0,321,0.628,0.6289571237670859
-10.0,0,438,0.434,0.6253160091116978
-10.0,0,363,0.568,0.6890130800903043
-10.0,0,434,0.434,0.637289024776389
-10.0,0,79,0.468,0.4490520469234089
-10.0,0,476,0.37,0.6752095902651452
-10.0,0,313,0.65,0.6743484455780189
-10.0,0,426,0.476,0.5528239006831558
-10.0,0,44,0.374,0.36450085564921153
-10.0,0,351,0.52,0.7081132498634258
-10.0,0,422,0.456,0.5933278987950635
-10.0,0,468,0.42,0.5873854268610186
-10.0,0,393,0.474,0.5614285099160139
-10.0,0,464,0.432,0.6014737262635057
-10.0,0,168,0.614,0.4212200705040919
-10.0,0,414,0.476,0.6084387941466721
-10.0,0,118,0.484,0.48784749360765156
-10.0,0,410,0.458,0.6325908584591383
-10.0,0,456,0.432,0.6679215152858567
-10.0,0,47,0.348,0.41588482934818316
-10.0,0,452,0.448,0.6450454022555738
-10.0,0,156,0.572,0.48152041667672807
-10.0,0,95,0.456,0.47881683841387807
-10.0,0,494,0.354,0.6662578518594414
-10.0,0,198,0.598,0.45732458850220875
-10.0,0,42,0.324,0.45970484370392456
-10.0,0,402,0.43,0.6443352622256434
-10.0,0,490,0.38,0.7005651939425356
-10.0,0,106,0.448,0.5236871893362645
-10.0,0,12,0.29,0.23830174725408887
-10.0,0,90,0.472,0.5104109690922279
-10.0,0,102,0.462,0.5110164212511705
-10.0,0,148,0.548,0.524163718624474
-10.0,0,219,0.598,0.47203661014958265
-10.0,0,440,0.436,0.6218556783637457
-10.0,0,144,0.526,0.5327452742205747
-10.0,0,482,0.364,0.6513366054737956
-10.0,0,186,0.584,0.5023458337864645
-10.0,0,257,0.766,0.3912790712886061
-10.0,0,98,0.464,0.5478216277976505
-10.0,0,182,0.606,0.46955766914455427
-10.0,0,299,0.702,0.5668365012138997
-10.0,0,136,0.522,0.5122605932314216
-10.0,0,207,0.64,0.4750809684869157
-10.0,0,15,0.216,0.37988837261635694
-10.0,0,93,0.446,0.5019769119545892
-10.0,0,132,0.51,0.5434668848577681
-10.0,0,249,0.666,0.3339276684363723
-10.0,0,174,0.618,0.45338095019587576
-10.0,0,245,0.668,0.3596645243198383
-10.0,0,10,0.308,0.10337223414067893
-10.0,0,170,0.568,0.5312209106072318
-10.0,0,287,0.658,0.49461616948844395
-10.0,0,8,0.306,0.09106721581113458
-10.0,0,120,0.456,0.4991185549640651
-10.0,0,237,0.626,0.40330641937189843
-10.0,0,308,0.68,0.5629691092599693
-10.0,0,18,0.252,0.3468262053517633
-10.0,0,162,0.57,0.530199739436084
-10.0,0,233,0.622,0.453057458629293
-10.0,0,279,0.752,0.49569388914709994
-10.0,0,66,0.44,0.44947389795913195
-10.0,0,275,0.672,0.4604266832274829
-10.0,0,271,0.732,0.43093127538879683
-10.0,0,388,0.478,0.6021265527043674
-10.0,0,61,0.402,0.4646414679360589
-10.0,0,225,0.628,0.4488991205251593
-10.0,0,221,0.65,0.46763641334049477
-10.0,1,338,0.236,0.7123268939927068
-10.0,1,263,0.238,0.6371835362874982
-10.0,1,334,0.262,0.6931971651783024
-10.0,1,69,0.208,0.6057519484123591
-10.0,1,376,0.254,0.6648103141980959
-10.0,1,326,0.212,0.774618077045912
-10.0,1,34,0.4,0.2576444208438337
-10.0,1,251,0.2,0.6580054194177241
-10.0,1,322,0.216,0.7534404185796331
-10.0,1,368,0.238,0.8935699779467199
-10.0,1,439,0.25,0.7600805664025926
-10.0,1,364,0.22,0.7763356713261989
-10.0,1,360,0.27,0.6313786337300489
-10.0,1,477,0.136,0.8887996266768889
-10.0,1,314,0.258,0.7554894574675225
-10.0,1,310,0.256,0.6964802984422297
-10.0,1,427,0.254,0.7499077797295883
-10.0,1,37,0.352,0.30942397326930987
-10.0,1,352,0.236,0.7123866140095203
-10.0,1,423,0.22,0.7402600194444827
-10.0,1,469,0.14,0.8622688181311106
-10.0,1,85,0.14,0.6448615352180449
-10.0,1,394,0.22,0.6612919782092186
-10.0,1,465,0.164,0.9269052012494208
-10.0,1,390,0.212,0.7780750900008322
-10.0,1,80,0.166,0.6885341533018633
-10.0,1,415,0.22,0.8502151533573372
-10.0,1,119,0.086,0.7203110722007968
-10.0,1,340,0.242,0.7288065434711174
-10.0,1,411,0.23,0.7434340782302232
-10.0,1,457,0.168,0.8826277132004119
-10.0,1,382,0.222,0.7954329919624991
-10.0,1,453,0.16,0.869472234528123
-10.0,1,157,0.098,0.8571627084357961
-10.0,1,88,0.132,0.6228656366104771
-10.0,1,495,0.148,0.8407490628762009
-10.0,1,199,0.234,0.6564305847203983
-10.0,1,403,0.23,0.8108865469652403
-10.0,1,491,0.17,0.8326112995694839
-10.0,1,107,0.116,0.7370724171779435
-10.0,1,83,0.166,0.5539787525651932
-10.0,1,103,0.118,0.8628600199135751
-10.0,1,149,0.08,0.8593407642029094
-10.0,1,53,0.264,0.39891004020469156
-10.0,1,441,0.224,0.766882909618859
-10.0,1,145,0.09,0.7944888717631975
-10.0,1,483,0.144,0.8766470832163854
-10.0,1,187,0.292,0.47130884788833916
-10.0,1,7,0.462,0.07904712973568485
-10.0,1,137,0.08,0.8002112775076604
-10.0,1,208,0.264,0.447703961771802
-10.0,1,500,0.154,0.8795125865783681
-10.0,1,133,0.074,0.8739357708890126
-10.0,1,56,0.244,0.4341746186496185
-10.0,1,471,0.17,0.8849650999276677
-10.0,1,175,0.07,0.7536278074241766
-10.0,1,246,0.162,0.7259827750105683
-10.0,1,171,0.08,0.826034241366954
-10.0,1,288,0.254,0.7285781990739719
-10.0,1,51,0.226,0.4379049416895736
-10.0,1,125,0.08,0.8352887009431008
-10.0,1,21,0.396,0.31524184467190797
-10.0,1,121,0.108,0.8258598640222559
-10.0,1,238,0.188,0.7647965146035134
-10.0,1,309,0.238,0.7675347907708107
-10.0,1,163,0.078,0.8146417580732647
-10.0,1,234,0.238,0.709212551145143
-10.0,1,59,0.23,0.47999367095009987
-10.0,1,276,0.252,0.7299766778232245
-10.0,1,389,0.204,0.7696627704303813
-10.0,1,226,0.224,0.7826872856746359
-10.0,1,24,0.374,0.20928420317129057
-10.0,1,151,0.09,0.882949344601975
-10.0,1,222,0.188,0.8306915763330471
-10.0,1,268,0.186,0.6748387529491862
-10.0,1,339,0.23,0.7304020006868777
-10.0,1,264,0.23,0.656135957698576
-10.0,1,260,0.168,0.6810673784255717
-10.0,1,377,0.244,0.7396745582191138
-10.0,1,214,0.258,0.46145664302745576
-10.0,1,210,0.214,0.622097083779413
-10.0,1,327,0.27,0.7734441545085717
-10.0,1,27,0.398,0.2528853729221844
-10.0,1,252,0.214,0.762879375650265
-10.0,1,323,0.232,0.7752893683728845
-10.0,1,369,0.222,0.7205450891081133
-10.0,1,75,0.182,0.7271773603855776
-10.0,1,294,0.266,0.6958323902001199
-10.0,1,365,0.226,0.7519319904570788
-10.0,1,290,0.272,0.6813482166993795
-10.0,1,70,0.18,0.6539933028366912
-10.0,1,315,0.286,0.7889870063532425
-10.0,1,240,0.186,0.7652027192063658
-10.0,1,311,0.254,0.7519651939770269
-10.0,1,357,0.248,0.7021998288793242
-10.0,1,428,0.2,0.8154783857854037
-10.0,1,353,0.204,0.7622873040372568
-10.0,1,78,0.146,0.6887659718797955
-10.0,1,395,0.206,0.6805578325433654
-10.0,1,466,0.17,0.8276433677658828
-10.0,1,303,0.238,0.6218123669408389
-10.0,1,391,0.214,0.7737548810146153
-10.0,1,73,0.172,0.6937716761350521
-10.0,1,416,0.226,0.8138647481342606
-10.0,1,43,0.272,0.4882464701072924
-10.0,1,341,0.226,0.6664452475099247
-10.0,1,412,0.208,0.707619021235482
-10.0,1,458,0.16,0.8723110780710112
-10.0,1,383,0.238,0.734307751293127
-10.0,1,454,0.154,0.9137998273766116
-10.0,1,6,0.422,0.08980953563386858
-10.0,1,496,0.15,0.8751439438558389
-10.0,1,3,0.222,0.07972018610053781
-10.0,1,404,0.224,0.8401860700491299
-10.0,1,492,0.14,0.9281074448392346
-10.0,1,108,0.108,0.6893338509316393
-10.0,1,400,0.232,0.789432772295117
-10.0,1,446,0.23,0.7686122845175201
-10.0,1,46,0.282,0.4455511514113698
-10.0,1,371,0.264,0.7440676548312272
-10.0,1,442,0.222,0.7395268068829098
-10.0,1,146,0.098,0.8654905756514354
-10.0,1,484,0.166,0.887443582593532
-10.0,1,188,0.316,0.45400184332357646
-10.0,1,41,0.302,0.4427765459572174
-10.0,1,480,0.164,0.8986898521688124
-10.0,1,11,0.42,0.13846719968142673
-10.0,1,138,0.106,0.8101741520741926
-10.0,1,209,0.214,0.5625657640451641
-10.0,1,430,0.234,0.7510838687251712
-10.0,1,134,0.09,0.8720169664088737
-10.0,1,49,0.246,0.44258867232105753
-10.0,1,472,0.178,0.8544121870142162
-10.0,1,176,0.074,0.887755831800473
-10.0,1,19,0.436,0.22354094543477854
-10.0,1,97,0.128,0.7452841973641741
-10.0,1,289,0.25,0.7920506412644011
-10.0,1,126,0.066,0.861732343997652
-10.0,1,14,0.432,0.18728255873068747
-10.0,1,92,0.136,0.8130631808800709
-10.0,1,122,0.08,0.8933532106607838
-10.0,1,239,0.176,0.7089704538595377
-10.0,1,460,0.162,0.893203756162569
-10.0,1,164,0.07,0.839115532077365
-10.0,1,235,0.242,0.712481640225887
-10.0,1,160,0.074,0.8235245143200484
-10.0,1,277,0.27,0.7379850847473108
-10.0,1,114,0.104,0.7940310061163764
-10.0,1,110,0.122,0.6678659260360341
-10.0,1,227,0.21,0.6705219429185726
-10.0,1,17,0.438,0.21352755393965103
-10.0,1,152,0.076,0.921365162368508
-10.0,1,223,0.21,0.7886879520664534
-10.0,1,269,0.208,0.7476898421812461
-10.0,1,65,0.174,0.7437886829123737
-10.0,1,194,0.226,0.6030413013907769
-10.0,1,265,0.216,0.8241518017893918
-10.0,1,190,0.282,0.4995606663164275
-10.0,1,378,0.234,0.7507643771735018
-10.0,1,60,0.174,0.691030022786793
-10.0,1,215,0.234,0.5670668441614304
-10.0,1,140,0.098,0.7963962059182427
-10.0,1,211,0.228,0.47970023881099694
-10.0,1,328,0.214,0.7548239042568737
-10.0,1,253,0.208,0.6868981662352417
-10.0,1,68,0.204,0.560495684791808
-10.0,1,295,0.264,0.6800493303701342
-10.0,1,366,0.222,0.6178895184697493
-10.0,1,203,0.228,0.5403768410474401
-10.0,1,291,0.274,0.6456035879219314
-10.0,1,63,0.206,0.5831645863585438
-10.0,1,316,0.258,0.7150658961700578
-10.0,1,33,0.354,0.22157300567837424
-10.0,1,241,0.18,0.7322714475604835
-10.0,1,312,0.232,0.7977134323982699
-10.0,1,358,0.248,0.6881350155714755
-10.0,1,429,0.242,0.7663144434544457
-10.0,1,283,0.226,0.7252445683545464
-10.0,1,354,0.224,0.857186821921054
-10.0,1,5,0.384,0.08171500763850316
-10.0,1,396,0.194,0.8205025746138528
-10.0,1,2,0.038,0.21558242556281773
-10.0,1,304,0.258,0.6117204688379555
-10.0,1,392,0.246,0.724302532376685
-10.0,1,300,0.254,0.7451153920349483
-10.0,1,346,0.25,0.7811198696411781
-10.0,1,417,0.21,0.7844733379650644
-10.0,1,36,0.376,0.3623022631008741
-10.0,1,342,0.236,0.8090740977765664
-10.0,1,459,0.186,0.7948801403153949
-10.0,1,384,0.244,0.7077123718519696
-10.0,1,455,0.16,0.9218545386418772
-10.0,1,31,0.398,0.24496339289075417
-10.0,1,380,0.236,0.8045237582665878
-10.0,1,409,0.204,0.7918932819668384
-10.0,1,497,0.174,0.8879500802692849
-10.0,1,405,0.234,0.7307243306076485
-10.0,1,109,0.108,0.7548347293584075
-10.0,1,330,0.258,0.6798742342771844
-10.0,1,401,0.226,0.7713888160326645
-10.0,1,447,0.192,0.7580681806426941
-10.0,1,39,0.346,0.37236263401728414
-10.0,1,372,0.222,0.8528235683162084
-10.0,1,443,0.192,0.7861764291739177
-10.0,1,489,0.156,0.8452288039428393
-10.0,1,87,0.162,0.7362574734185116
-10.0,1,485,0.128,0.8820766826570432
-10.0,1,189,0.298,0.46995905130885574
-10.0,1,481,0.126,0.9121077076670683
-10.0,1,82,0.148,0.6329250703198733
-10.0,1,435,0.258,0.7216666064002715
-10.0,1,139,0.074,0.8181173462990186
-10.0,1,431,0.216,0.7169273050317787
-10.0,1,135,0.094,0.8900628307209123
-10.0,1,473,0.144,0.893434799045724
-10.0,1,177,0.092,0.8128104718764669
-10.0,1,127,0.078,0.8705963659956665
-10.0,1,123,0.09,0.8047732233059766
-10.0,1,169,0.082,0.8054912839249828
-10.0,1,55,0.242,0.5346227839753876
-10.0,1,461,0.176,0.8761218826739614
-10.0,1,165,0.086,0.8674337152644225
-10.0,1,161,0.074,0.8351934017271182
-10.0,1,278,0.288,0.7147922001122589
-10.0,1,50,0.24,0.6196087509176773
-10.0,1,115,0.072,0.8007554734697311
-10.0,1,111,0.122,0.7157149752469475
-10.0,1,228,0.228,0.6073332071508226
-10.0,1,153,0.074,0.8753245524543288
-10.0,1,224,0.248,0.7172548135123238
-10.0,1,58,0.25,0.6339568573399719
-10.0,1,195,0.214,0.550177692275338
-10.0,1,266,0.224,0.8100711012921339
-10.0,1,191,0.258,0.49963792706185456
-10.0,1,216,0.242,0.5240961532304521
-10.0,1,23,0.398,0.22503574788252523
-10.0,1,141,0.09,0.8186003320576045
-10.0,1,212,0.238,0.5304559220339029
-10.0,1,258,0.2,0.7837123803793457
-10.0,1,329,0.288,0.6678470156957154
-10.0,1,183,0.356,0.5396614081874352
-10.0,1,254,0.21,0.58969321578877
-10.0,1,4,0.304,0.08475796876585565
-10.0,1,296,0.242,0.6341188580528699
-10.0,1,1,0.002,1.0
-10.0,1,367,0.216,0.6843930249651597
-10.0,1,204,0.262,0.5100401487580167
-10.0,1,292,0.26,0.6955826813878471
-10.0,1,200,0.25,0.5699065003143268
-10.0,1,317,0.248,0.7243572642614647
-10.0,1,26,0.422,0.20136744978932666
-10.0,1,242,0.19,0.7477204019727685
-10.0,1,359,0.214,0.6471275380589204
-10.0,1,74,0.188,0.6838298847328945
-10.0,1,284,0.238,0.7614633288079955
-10.0,1,355,0.22,0.7578654990259621
-10.0,1,280,0.24,0.6397280157243397
-10.0,1,397,0.232,0.6855055031095197
-10.0,1,305,0.224,0.7329210109068999
-10.0,1,230,0.192,0.741063959456785
-10.0,1,301,0.242,0.6276944241240914
-10.0,1,347,0.224,0.7250408807872515
-10.0,1,418,0.224,0.770212908255804
-10.0,1,29,0.364,0.2123533681616399
-10.0,1,272,0.232,0.630217418428171
-10.0,1,343,0.228,0.7887554170282618
-10.0,1,77,0.188,0.663912048889892
-10.0,1,385,0.226,0.7672538488708525
